production_order_id,part_id,lot_id,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status
PO004527,PART-039,LOT-04527,2024-01-27 21:35:00,324,M010,OP005,2,PLANT1,completed
PO004528,PART-003,LOT-04528,2024-01-26 05:22:00,157,M015,OP078,3,PLANT1,completed
PO004529,PART-007,LOT-04529,2024-01-06 06:06:00,499,M008,OP045,1,PLANT3,completed
PO004530,PART-050,LOT-04530,2024-01-15 07:25:00,119,M011,OP100,1,PLANT2,delayed
PO004531,PART-011,LOT-04531,2024-01-30 06:28:00,291,M019,OP017,1,PLANT1,completed
PO004532,PART-028,LOT-04532,2024-01-14 03:57:00,80,M012,OP063,3,PLANT3,delayed
PO004533,PART-039,LOT-04533,2024-01-22 03:12:00,288,M008,OP004,3,PLANT1,delayed
PO004534,PART-002,LOT-04534,2024-01-04 07:30:00,32,M010,OP014,1,PLANT3,completed
PO004535,PART-046,LOT-04535,2024-01-15 23:49:00,144,M010,OP010,3,PLANT3,completed
PO004536,PART-049,LOT-04536,2024-01-06 17:53:00,422,M017,OP098,2,PLANT1,delayed
PO004537,PART-017,LOT-04537,2024-01-14 02:28:00,260,M018,OP053,3,PLANT2,completed
PO004538,PART-041,LOT-04538,2024-01-06 20:47:00,301,M002,OP023,2,PLANT1,completed
PO004539,PART-044,LOT-04539,2024-01-26 06:42:00,494,M020,OP029,1,PLANT1,completed
PO004540,PART-049,LOT-04540,2024-01-16 16:07:00,274,M018,OP083,2,PLANT3,delayed
PO004541,PART-044,LOT-04541,2024-01-11 08:19:00,257,M018,OP075,1,PLANT1,completed
PO004542,PART-007,LOT-04542,2024-01-11 02:23:00,441,M020,OP093,3,PLANT3,completed
PO004543,PART-016,LOT-04543,2024-01-19 07:38:00,325,M019,OP002,1,PLANT2,in_progress
PO004544,PART-036,LOT-04544,2024-01-15 16:58:00,196,M016,OP048,2,PLANT3,completed
PO004545,PART-045,LOT-04545,2024-01-01 22:46:00,298,M009,OP024,3,PLANT3,in_progress
PO004546,PART-001,LOT-04546,2024-01-20 01:46:00,328,M014,OP073,3,PLANT3,completed
PO004547,PART-020,LOT-04547,2024-01-17 08:26:00,477,M005,OP067,1,PLANT3,in_progress
PO004548,PART-028,LOT-04548,2024-01-01 16:08:00,213,M003,OP094,2,PLANT1,completed
PO004549,PART-027,LOT-04549,2024-01-21 22:06:00,143,M008,OP058,3,PLANT2,completed
PO004550,PART-003,LOT-04550,2024-01-04 18:39:00,224,M011,OP019,2,PLANT2,completed
PO004551,PART-015,LOT-04551,2024-01-20 00:50:00,359,M018,OP009,3,PLANT2,completed
PO004552,PART-036,LOT-04552,2024-01-03 15:59:00,91,M012,OP029,2,PLANT3,completed
PO004553,PART-018,LOT-04553,2024-01-09 20:23:00,265,M013,OP079,2,PLANT3,completed
PO004554,PART-040,LOT-04554,2024-01-19 02:28:00,171,M009,OP039,3,PLANT2,completed
PO004555,PART-032,LOT-04555,2024-01-09 04:59:00,185,M001,OP069,3,PLANT2,completed
PO004556,PART-016,LOT-04556,2024-01-07 09:49:00,481,M009,OP023,1,PLANT1,completed
PO004557,PART-001,LOT-04557,2024-01-02 10:51:00,160,M003,OP059,1,PLANT3,completed
PO004558,PART-008,LOT-04558,2024-01-16 01:32:00,195,M008,OP051,3,PLANT3,completed
PO004559,PART-035,LOT-04559,2024-01-16 09:13:00,181,M015,OP037,1,PLANT3,delayed
PO004560,PART-025,LOT-04560,2024-01-08 22:10:00,447,M016,OP073,3,PLANT2,completed
PO004561,PART-018,LOT-04561,2024-01-08 11:43:00,208,M015,OP008,1,PLANT1,delayed
PO004562,PART-014,LOT-04562,2024-01-11 02:04:00,356,M005,OP080,3,PLANT2,completed
PO004563,PART-019,LOT-04563,2024-01-17 07:56:00,112,M008,OP011,1,PLANT2,completed
PO004564,PART-009,LOT-04564,2024-01-24 21:50:00,218,M008,OP006,2,PLANT2,completed
PO004565,PART-009,LOT-04565,2024-01-28 12:55:00,242,M013,OP024,1,PLANT3,completed
PO004566,PART-006,LOT-04566,2024-01-21 03:27:00,100,M004,OP063,3,PLANT2,delayed
PO004567,PART-039,LOT-04567,2024-01-07 07:38:00,444,M005,OP004,1,PLANT2,completed
PO004568,PART-030,LOT-04568,2024-01-25 15:32:00,494,M006,OP016,2,PLANT2,completed
PO004569,PART-038,LOT-04569,2024-01-09 00:20:00,480,M013,OP049,3,PLANT3,completed
PO004570,PART-001,LOT-04570,2024-01-19 00:46:00,133,M005,OP046,3,PLANT1,delayed
PO004571,PART-008,LOT-04571,2024-01-11 11:54:00,320,M006,OP065,1,PLANT1,completed
PO004572,PART-050,LOT-04572,2024-01-17 07:21:00,23,M006,OP020,1,PLANT1,completed
PO004573,PART-043,LOT-04573,2024-01-27 15:01:00,44,M004,OP074,2,PLANT1,completed
PO004574,PART-014,LOT-04574,2024-01-18 00:08:00,336,M008,OP063,3,PLANT3,completed
PO004575,PART-039,LOT-04575,2024-01-03 19:29:00,21,M002,OP083,2,PLANT1,completed
PO004576,PART-038,LOT-04576,2024-01-30 11:49:00,194,M014,OP013,1,PLANT2,completed
PO004577,PART-022,LOT-04577,2024-01-18 03:19:00,386,M009,OP090,3,PLANT2,completed
PO004578,PART-048,LOT-04578,2024-01-17 18:27:00,201,M020,OP040,2,PLANT1,completed
PO004579,PART-038,LOT-04579,2024-01-29 07:00:00,435,M005,OP030,1,PLANT1,completed
PO004580,PART-050,LOT-04580,2024-01-16 15:52:00,392,M007,OP018,2,PLANT3,completed
PO004581,PART-025,LOT-04581,2024-01-30 14:56:00,341,M015,OP060,2,PLANT3,completed
PO004582,PART-019,LOT-04582,2024-01-16 02:05:00,212,M010,OP057,3,PLANT3,completed
PO004583,PART-016,LOT-04583,2024-01-21 04:53:00,26,M004,OP079,3,PLANT2,delayed
PO004584,PART-023,LOT-04584,2024-01-09 21:52:00,366,M020,OP090,2,PLANT1,delayed
PO004585,PART-043,LOT-04585,2024-01-21 13:00:00,275,M014,OP054,1,PLANT3,completed
PO004586,PART-004,LOT-04586,2024-01-16 16:23:00,110,M016,OP083,2,PLANT2,completed
PO004587,PART-002,LOT-04587,2024-01-27 04:35:00,101,M018,OP012,3,PLANT3,completed
PO004588,PART-031,LOT-04588,2024-01-25 21:57:00,48,M014,OP085,2,PLANT1,completed
PO004589,PART-040,LOT-04589,2024-01-03 17:23:00,99,M005,OP032,2,PLANT1,completed
PO004590,PART-026,LOT-04590,2024-01-22 18:36:00,340,M018,OP088,2,PLANT2,completed
PO004591,PART-041,LOT-04591,2024-01-22 17:54:00,343,M014,OP027,2,PLANT2,completed
PO004592,PART-010,LOT-04592,2024-01-10 00:43:00,370,M016,OP016,3,PLANT3,completed
PO004593,PART-010,LOT-04593,2024-01-04 06:13:00,464,M005,OP049,1,PLANT3,completed
PO004594,PART-019,LOT-04594,2024-01-30 10:49:00,282,M012,OP054,1,PLANT1,delayed
PO004595,PART-006,LOT-04595,2024-01-04 18:47:00,166,M005,OP078,2,PLANT2,completed
PO004596,PART-003,LOT-04596,2024-01-02 07:35:00,500,M008,OP059,1,PLANT2,completed
PO004597,PART-016,LOT-04597,2024-01-26 22:22:00,405,M018,OP073,3,PLANT3,completed
PO004598,PART-016,LOT-04598,2024-01-04 07:53:00,126,M005,OP034,1,PLANT2,completed
PO004599,PART-043,LOT-04599,2024-01-29 12:09:00,277,M013,OP049,1,PLANT3,completed
PO004600,PART-031,LOT-04600,2024-01-25 08:46:00,385,M009,OP014,1,PLANT2,completed
PO004601,PART-013,LOT-04601,2024-01-23 14:46:00,231,M011,OP073,2,PLANT1,in_progress
PO004602,PART-022,LOT-04602,2024-01-10 13:42:00,490,M017,OP018,1,PLANT1,completed
PO004603,PART-050,LOT-04603,2024-01-13 12:08:00,361,M001,OP050,1,PLANT2,completed
PO004604,PART-028,LOT-04604,2024-01-18 21:10:00,169,M006,OP056,2,PLANT2,in_progress
PO004605,PART-015,LOT-04605,2024-01-17 18:49:00,52,M005,OP063,2,PLANT1,delayed
PO004606,PART-021,LOT-04606,2024-01-16 17:17:00,132,M008,OP063,2,PLANT2,completed
PO004607,PART-021,LOT-04607,2024-01-18 13:30:00,334,M016,OP053,1,PLANT2,completed
PO004608,PART-033,LOT-04608,2024-01-14 08:35:00,321,M014,OP021,1,PLANT1,completed
PO004609,PART-037,LOT-04609,2024-01-14 02:32:00,382,M012,OP016,3,PLANT1,completed
PO004610,PART-041,LOT-04610,2024-01-07 06:49:00,181,M001,OP053,1,PLANT3,completed
PO004611,PART-037,LOT-04611,2024-01-20 01:26:00,187,M013,OP069,3,PLANT2,in_progress
PO004612,PART-010,LOT-04612,2024-01-03 11:14:00,463,M014,OP099,1,PLANT1,completed
PO004613,PART-027,LOT-04613,2024-01-23 09:36:00,111,M020,OP030,1,PLANT3,completed
PO004614,PART-002,LOT-04614,2024-01-28 22:31:00,245,M019,OP100,3,PLANT1,completed
PO004615,PART-018,LOT-04615,2024-01-07 07:15:00,57,M005,OP074,1,PLANT1,completed
PO004616,PART-043,LOT-04616,2024-01-17 21:30:00,481,M001,OP024,2,PLANT1,completed
PO004617,PART-019,LOT-04617,2024-01-23 10:57:00,256,M018,OP089,1,PLANT3,completed
PO004618,PART-045,LOT-04618,2024-01-01 06:49:00,166,M012,OP064,1,PLANT3,completed
PO004619,PART-009,LOT-04619,2024-01-18 00:02:00,79,M017,OP038,3,PLANT3,completed
PO004620,PART-030,LOT-04620,2024-01-02 02:27:00,124,M008,OP084,3,PLANT3,completed
PO004621,PART-006,LOT-04621,2024-01-14 07:36:00,251,M018,OP088,1,PLANT1,completed
PO004622,PART-013,LOT-04622,2024-01-21 05:44:00,350,M005,OP089,3,PLANT1,delayed
PO004623,PART-045,LOT-04623,2024-01-13 06:36:00,182,M003,OP092,1,PLANT2,completed
PO004624,PART-050,LOT-04624,2024-01-21 06:21:00,26,M013,OP026,1,PLANT2,completed
PO004625,PART-043,LOT-04625,2024-01-07 09:35:00,454,M017,OP055,1,PLANT1,completed
PO004626,PART-005,LOT-04626,2024-01-07 07:04:00,472,M005,OP004,1,PLANT1,in_progress
PO004627,PART-047,LOT-04627,2024-01-24 13:47:00,169,M017,OP035,1,PLANT1,completed
PO004628,PART-017,LOT-04628,2024-01-25 17:15:00,124,M007,OP097,2,PLANT1,completed
PO004629,PART-029,LOT-04629,2024-01-27 05:25:00,215,M001,OP066,3,PLANT1,delayed
PO004630,PART-045,LOT-04630,2024-01-25 14:06:00,329,M013,OP064,2,PLANT3,completed
PO004631,PART-006,LOT-04631,2024-01-10 09:55:00,215,M001,OP043,1,PLANT3,completed
PO004632,PART-039,LOT-04632,2024-01-14 00:25:00,476,M014,OP077,3,PLANT1,completed
PO004633,PART-024,LOT-04633,2024-01-20 01:59:00,163,M019,OP092,3,PLANT1,completed
PO004634,PART-013,LOT-04634,2024-01-07 15:00:00,153,M020,OP048,2,PLANT1,delayed
PO004635,PART-014,LOT-04635,2024-01-18 00:43:00,45,M001,OP010,3,PLANT1,in_progress
PO004636,PART-019,LOT-04636,2024-01-18 19:37:00,76,M016,OP045,2,PLANT3,completed
PO004637,PART-046,LOT-04637,2024-01-30 05:32:00,50,M018,OP007,3,PLANT1,delayed
PO004638,PART-047,LOT-04638,2024-01-24 04:35:00,315,M002,OP037,3,PLANT2,completed
PO004639,PART-004,LOT-04639,2024-01-13 19:51:00,51,M009,OP031,2,PLANT1,completed
PO004640,PART-025,LOT-04640,2024-01-24 03:55:00,194,M003,OP088,3,PLANT1,in_progress
PO004641,PART-013,LOT-04641,2024-01-24 18:38:00,344,M004,OP036,2,PLANT3,completed
PO004642,PART-031,LOT-04642,2024-01-15 02:55:00,254,M011,OP046,3,PLANT3,completed
PO004643,PART-003,LOT-04643,2024-01-29 10:04:00,347,M001,OP014,1,PLANT2,completed
PO004644,PART-021,LOT-04644,2024-01-18 08:37:00,164,M015,OP015,1,PLANT2,in_progress
PO004645,PART-029,LOT-04645,2024-01-25 23:33:00,154,M002,OP012,3,PLANT3,completed
PO004646,PART-030,LOT-04646,2024-01-30 21:40:00,72,M013,OP078,2,PLANT3,completed
PO004647,PART-042,LOT-04647,2024-01-10 07:02:00,267,M004,OP056,1,PLANT1,completed
PO004648,PART-034,LOT-04648,2024-01-18 17:10:00,237,M017,OP055,2,PLANT1,completed
PO004649,PART-037,LOT-04649,2024-01-22 09:23:00,443,M013,OP057,1,PLANT2,completed
PO004650,PART-046,LOT-04650,2024-01-24 17:24:00,123,M007,OP021,2,PLANT2,completed
PO004651,PART-003,LOT-04651,2024-01-15 14:27:00,462,M001,OP043,2,PLANT3,completed
PO004652,PART-013,LOT-04652,2024-01-12 15:09:00,202,M018,OP009,2,PLANT3,completed
PO004653,PART-021,LOT-04653,2024-01-21 00:18:00,381,M005,OP070,3,PLANT2,completed
PO004654,PART-016,LOT-04654,2024-01-12 06:17:00,316,M019,OP099,1,PLANT3,completed
PO004655,PART-011,LOT-04655,2024-01-18 15:41:00,224,M005,OP013,2,PLANT2,delayed
PO004656,PART-045,LOT-04656,2024-01-22 22:26:00,191,M018,OP006,3,PLANT1,completed
PO004657,PART-035,LOT-04657,2024-01-13 04:22:00,495,M014,OP055,3,PLANT3,completed
PO004658,PART-014,LOT-04658,2024-01-01 04:41:00,437,M007,OP001,3,PLANT1,completed
PO004659,PART-022,LOT-04659,2024-01-10 07:22:00,100,M015,OP023,1,PLANT2,completed
PO004660,PART-028,LOT-04660,2024-01-27 23:11:00,306,M008,OP033,3,PLANT2,completed
PO004661,PART-024,LOT-04661,2024-01-03 18:52:00,104,M011,OP017,2,PLANT3,completed
PO004662,PART-020,LOT-04662,2024-01-20 09:49:00,74,M008,OP001,1,PLANT3,completed
PO004663,PART-013,LOT-04663,2024-01-01 08:21:00,294,M019,OP061,1,PLANT1,in_progress
PO004664,PART-001,LOT-04664,2024-01-30 01:51:00,253,M008,OP072,3,PLANT3,in_progress
PO004665,PART-031,LOT-04665,2024-01-22 14:57:00,260,M015,OP096,2,PLANT1,completed
PO004666,PART-049,LOT-04666,2024-01-23 19:30:00,169,M005,OP041,2,PLANT1,completed
PO004667,PART-031,LOT-04667,2024-01-30 16:40:00,278,M013,OP026,2,PLANT1,completed
PO004668,PART-004,LOT-04668,2024-01-01 09:24:00,246,M003,OP019,1,PLANT1,completed
PO004669,PART-010,LOT-04669,2024-01-13 16:22:00,92,M007,OP038,2,PLANT3,completed
PO004670,PART-014,LOT-04670,2024-01-03 08:36:00,198,M016,OP089,1,PLANT3,completed
PO004671,PART-031,LOT-04671,2024-01-05 06:36:00,407,M020,OP092,1,PLANT2,delayed
PO004672,PART-044,LOT-04672,2024-01-27 09:06:00,318,M016,OP014,1,PLANT2,completed
PO004673,PART-040,LOT-04673,2024-01-20 18:35:00,199,M013,OP052,2,PLANT2,completed
PO004674,PART-003,LOT-04674,2024-01-28 15:17:00,332,M013,OP068,2,PLANT1,completed
PO004675,PART-050,LOT-04675,2024-01-13 02:33:00,28,M001,OP079,3,PLANT3,completed
PO004676,PART-011,LOT-04676,2024-01-13 19:31:00,90,M013,OP088,2,PLANT3,completed
PO004677,PART-050,LOT-04677,2024-01-21 21:14:00,339,M007,OP089,2,PLANT1,completed
PO004678,PART-006,LOT-04678,2024-01-27 08:55:00,58,M009,OP032,1,PLANT3,completed
PO004679,PART-030,LOT-04679,2024-01-01 23:12:00,205,M010,OP062,3,PLANT3,completed
PO004680,PART-004,LOT-04680,2024-01-06 04:32:00,191,M016,OP082,3,PLANT3,completed
PO004681,PART-022,LOT-04681,2024-01-02 16:34:00,401,M004,OP006,2,PLANT1,completed
PO004682,PART-010,LOT-04682,2024-01-20 01:43:00,24,M001,OP065,3,PLANT1,completed
PO004683,PART-023,LOT-04683,2024-01-26 12:14:00,312,M007,OP086,1,PLANT2,in_progress
PO004684,PART-022,LOT-04684,2024-01-28 05:02:00,253,M018,OP027,3,PLANT1,completed
PO004685,PART-033,LOT-04685,2024-01-23 18:33:00,385,M007,OP046,2,PLANT2,in_progress
PO004686,PART-039,LOT-04686,2024-01-09 12:08:00,75,M010,OP074,1,PLANT2,completed
PO004687,PART-006,LOT-04687,2024-01-12 11:24:00,216,M008,OP091,1,PLANT3,delayed
PO004688,PART-041,LOT-04688,2024-01-18 15:04:00,456,M010,OP087,2,PLANT1,in_progress
PO004689,PART-002,LOT-04689,2024-01-10 10:49:00,66,M016,OP089,1,PLANT1,in_progress
PO004690,PART-027,LOT-04690,2024-01-20 06:20:00,206,M005,OP100,1,PLANT3,completed
PO004691,PART-026,LOT-04691,2024-01-25 12:25:00,190,M009,OP076,1,PLANT1,delayed
PO004692,PART-032,LOT-04692,2024-01-06 20:23:00,168,M001,OP006,2,PLANT1,completed
PO004693,PART-048,LOT-04693,2024-01-30 22:31:00,92,M001,OP070,3,PLANT2,completed
PO004694,PART-006,LOT-04694,2024-01-14 20:15:00,361,M013,OP003,2,PLANT2,completed
PO004695,PART-002,LOT-04695,2024-01-26 11:05:00,412,M011,OP036,1,PLANT1,in_progress
PO004696,PART-032,LOT-04696,2024-01-06 05:06:00,225,M007,OP094,3,PLANT1,in_progress
PO004697,PART-045,LOT-04697,2024-01-10 00:25:00,140,M011,OP054,3,PLANT3,delayed
PO004698,PART-025,LOT-04698,2024-01-28 05:28:00,384,M007,OP002,3,PLANT1,delayed
PO004699,PART-004,LOT-04699,2024-01-02 17:11:00,321,M002,OP068,2,PLANT3,completed
PO004700,PART-005,LOT-04700,2024-01-26 04:04:00,247,M017,OP015,3,PLANT3,completed
PO004701,PART-020,LOT-04701,2024-01-25 04:45:00,42,M006,OP068,3,PLANT3,delayed
PO004702,PART-015,LOT-04702,2024-01-16 06:55:00,377,M009,OP009,1,PLANT2,completed
PO004703,PART-039,LOT-04703,2024-01-09 04:17:00,339,M002,OP080,3,PLANT3,completed
PO004704,PART-017,LOT-04704,2024-01-11 00:58:00,344,M015,OP054,3,PLANT2,completed
PO004705,PART-050,LOT-04705,2024-01-20 00:00:00,221,M006,OP069,3,PLANT3,completed
PO004706,PART-006,LOT-04706,2024-01-07 09:16:00,90,M014,OP067,1,PLANT1,completed
PO004707,PART-049,LOT-04707,2024-01-27 00:51:00,175,M015,OP090,3,PLANT2,completed
PO004708,PART-001,LOT-04708,2024-01-16 19:32:00,486,M008,OP010,2,PLANT1,completed
PO004709,PART-023,LOT-04709,2024-01-25 23:05:00,128,M008,OP002,3,PLANT3,completed
PO004710,PART-013,LOT-04710,2024-01-28 12:27:00,249,M020,OP065,1,PLANT2,delayed
PO004711,PART-007,LOT-04711,2024-01-26 09:09:00,319,M004,OP096,1,PLANT2,completed
PO004712,PART-028,LOT-04712,2024-01-28 14:21:00,139,M016,OP053,2,PLANT3,in_progress
PO004713,PART-042,LOT-04713,2024-01-02 07:26:00,407,M004,OP052,1,PLANT2,completed
PO004714,PART-045,LOT-04714,2024-01-05 11:21:00,280,M016,OP062,1,PLANT2,in_progress
PO004715,PART-009,LOT-04715,2024-01-30 22:55:00,291,M018,OP028,3,PLANT2,delayed
PO004716,PART-028,LOT-04716,2024-01-25 19:00:00,289,M012,OP004,2,PLANT1,completed
PO004717,PART-026,LOT-04717,2024-01-30 02:55:00,102,M015,OP052,3,PLANT1,completed
PO004718,PART-012,LOT-04718,2024-01-20 08:20:00,241,M014,OP057,1,PLANT3,in_progress
PO004719,PART-033,LOT-04719,2024-01-01 12:13:00,311,M007,OP058,1,PLANT3,completed
PO004720,PART-026,LOT-04720,2024-01-15 18:50:00,106,M006,OP071,2,PLANT3,completed
PO004721,PART-046,LOT-04721,2024-01-25 11:23:00,331,M001,OP060,1,PLANT2,completed
PO004722,PART-016,LOT-04722,2024-01-15 11:19:00,309,M018,OP014,1,PLANT1,completed
PO004723,PART-040,LOT-04723,2024-01-22 16:35:00,265,M015,OP020,2,PLANT2,completed
PO004724,PART-039,LOT-04724,2024-01-23 13:46:00,214,M010,OP004,1,PLANT3,in_progress
PO004725,PART-036,LOT-04725,2024-01-17 19:26:00,399,M018,OP004,2,PLANT2,completed
PO004726,PART-005,LOT-04726,2024-01-14 05:44:00,83,M015,OP014,3,PLANT2,completed
PO004727,PART-036,LOT-04727,2024-01-27 12:28:00,116,M019,OP009,1,PLANT1,completed
PO004728,PART-023,LOT-04728,2024-01-19 01:03:00,199,M003,OP069,3,PLANT3,completed
PO004729,PART-042,LOT-04729,2024-01-06 04:40:00,450,M010,OP068,3,PLANT2,completed
PO004730,PART-042,LOT-04730,2024-01-17 10:22:00,416,M002,OP001,1,PLANT3,completed
PO004731,PART-017,LOT-04731,2024-01-13 06:39:00,324,M006,OP067,1,PLANT2,completed
PO004732,PART-032,LOT-04732,2024-01-16 21:50:00,347,M015,OP007,2,PLANT3,completed
PO004733,PART-002,LOT-04733,2024-01-07 10:19:00,321,M007,OP003,1,PLANT1,completed
PO004734,PART-010,LOT-04734,2024-01-16 11:15:00,344,M001,OP009,1,PLANT3,completed
PO004735,PART-041,LOT-04735,2024-01-02 15:27:00,272,M009,OP022,2,PLANT3,completed
PO004736,PART-002,LOT-04736,2024-01-19 06:32:00,358,M020,OP045,1,PLANT1,delayed
PO004737,PART-011,LOT-04737,2024-01-11 08:00:00,455,M007,OP053,1,PLANT3,completed
PO004738,PART-008,LOT-04738,2024-01-29 20:29:00,307,M001,OP050,2,PLANT1,in_progress
PO004739,PART-001,LOT-04739,2024-01-23 16:28:00,347,M007,OP003,2,PLANT1,in_progress
PO004740,PART-012,LOT-04740,2024-01-18 12:24:00,353,M014,OP018,1,PLANT2,completed
PO004741,PART-037,LOT-04741,2024-01-21 12:51:00,206,M008,OP061,1,PLANT3,completed
PO004742,PART-002,LOT-04742,2024-01-15 20:46:00,273,M003,OP083,2,PLANT2,completed
PO004743,PART-043,LOT-04743,2024-01-28 04:41:00,208,M014,OP087,3,PLANT2,completed
PO004744,PART-047,LOT-04744,2024-01-18 07:31:00,297,M016,OP027,1,PLANT2,completed
PO004745,PART-017,LOT-04745,2024-01-17 23:03:00,132,M009,OP043,3,PLANT3,completed
PO004746,PART-025,LOT-04746,2024-01-30 19:46:00,239,M018,OP069,2,PLANT3,in_progress
PO004747,PART-023,LOT-04747,2024-01-24 09:32:00,121,M009,OP065,1,PLANT1,completed
PO004748,PART-036,LOT-04748,2024-01-11 09:44:00,358,M012,OP084,1,PLANT3,delayed
PO004749,PART-041,LOT-04749,2024-01-08 06:47:00,457,M014,OP064,1,PLANT1,completed
PO004750,PART-026,LOT-04750,2024-01-14 15:22:00,285,M011,OP031,2,PLANT1,completed
PO004751,PART-043,LOT-04751,2024-01-21 23:13:00,262,M012,OP068,3,PLANT2,completed
PO004752,PART-033,LOT-04752,2024-01-28 17:08:00,168,M008,OP021,2,PLANT3,completed
PO004753,PART-040,LOT-04753,2024-01-26 12:36:00,131,M009,OP039,1,PLANT1,in_progress
PO004754,PART-047,LOT-04754,2024-01-20 14:21:00,325,M011,OP069,2,PLANT1,completed
PO004755,PART-049,LOT-04755,2024-01-14 21:47:00,183,M002,OP047,2,PLANT3,completed
PO004756,PART-012,LOT-04756,2024-01-25 05:05:00,157,M013,OP060,3,PLANT1,completed
PO004757,PART-001,LOT-04757,2024-01-03 07:51:00,254,M007,OP036,1,PLANT1,delayed
PO004758,PART-049,LOT-04758,2024-01-28 11:11:00,408,M007,OP073,1,PLANT1,completed
PO004759,PART-029,LOT-04759,2024-01-11 08:14:00,488,M016,OP019,1,PLANT3,completed
PO004760,PART-041,LOT-04760,2024-01-16 17:13:00,361,M001,OP031,2,PLANT3,delayed
PO004761,PART-005,LOT-04761,2024-01-20 04:37:00,90,M011,OP072,3,PLANT2,completed
PO004762,PART-003,LOT-04762,2024-01-07 00:53:00,372,M001,OP039,3,PLANT2,completed
PO004763,PART-012,LOT-04763,2024-01-26 14:12:00,68,M010,OP027,2,PLANT2,completed
PO004764,PART-005,LOT-04764,2024-01-07 08:07:00,485,M015,OP077,1,PLANT2,completed
PO004765,PART-044,LOT-04765,2024-01-11 13:59:00,442,M008,OP097,1,PLANT2,completed
PO004766,PART-049,LOT-04766,2024-01-16 01:06:00,116,M003,OP093,3,PLANT3,delayed
PO004767,PART-008,LOT-04767,2024-01-07 11:21:00,142,M012,OP074,1,PLANT1,completed
PO004768,PART-011,LOT-04768,2024-01-19 06:06:00,203,M006,OP059,1,PLANT2,completed
PO004769,PART-028,LOT-04769,2024-01-18 07:23:00,483,M006,OP086,1,PLANT2,completed
PO004770,PART-004,LOT-04770,2024-01-24 19:52:00,206,M016,OP029,2,PLANT3,completed
PO004771,PART-046,LOT-04771,2024-01-16 22:23:00,198,M010,OP044,3,PLANT1,completed
PO004772,PART-049,LOT-04772,2024-01-20 15:11:00,40,M020,OP081,2,PLANT1,completed
PO004773,PART-021,LOT-04773,2024-01-05 06:25:00,60,M016,OP086,1,PLANT2,completed
PO004774,PART-023,LOT-04774,2024-01-15 05:30:00,406,M008,OP089,3,PLANT2,completed
PO004775,PART-049,LOT-04775,2024-01-20 00:26:00,89,M016,OP024,3,PLANT3,in_progress
PO004776,PART-027,LOT-04776,2024-01-21 17:40:00,122,M008,OP057,2,PLANT2,completed
PO004777,PART-009,LOT-04777,2024-01-04 22:53:00,361,M011,OP061,3,PLANT2,delayed
PO004778,PART-047,LOT-04778,2024-01-08 14:10:00,409,M014,OP033,2,PLANT1,completed
PO004779,PART-028,LOT-04779,2024-01-02 07:23:00,283,M009,OP068,1,PLANT1,completed
PO004780,PART-042,LOT-04780,2024-01-21 02:51:00,220,M006,OP002,3,PLANT3,completed
PO004781,PART-004,LOT-04781,2024-01-20 07:00:00,312,M008,OP011,1,PLANT3,in_progress
PO004782,PART-016,LOT-04782,2024-01-01 22:02:00,424,M008,OP080,3,PLANT3,completed
PO004783,PART-005,LOT-04783,2024-01-20 20:02:00,401,M016,OP008,2,PLANT2,completed
PO004784,PART-046,LOT-04784,2024-01-16 00:22:00,389,M020,OP076,3,PLANT3,completed
PO004785,PART-009,LOT-04785,2024-01-20 01:24:00,245,M008,OP087,3,PLANT1,delayed
PO004786,PART-049,LOT-04786,2024-01-10 19:10:00,163,M008,OP100,2,PLANT3,delayed
PO004787,PART-034,LOT-04787,2024-01-02 18:01:00,177,M017,OP045,2,PLANT1,completed
PO004788,PART-042,LOT-04788,2024-01-07 22:18:00,49,M005,OP048,3,PLANT3,in_progress
PO004789,PART-026,LOT-04789,2024-01-14 13:15:00,207,M002,OP087,1,PLANT1,completed
PO004790,PART-047,LOT-04790,2024-01-11 19:27:00,74,M008,OP033,2,PLANT1,completed
PO004791,PART-050,LOT-04791,2024-01-17 21:19:00,246,M013,OP060,2,PLANT1,completed
PO004792,PART-005,LOT-04792,2024-01-06 00:22:00,387,M011,OP038,3,PLANT3,completed
PO004793,PART-019,LOT-04793,2024-01-29 14:43:00,152,M007,OP011,2,PLANT3,in_progress
PO004794,PART-013,LOT-04794,2024-01-30 10:35:00,173,M008,OP056,1,PLANT3,completed
PO004795,PART-006,LOT-04795,2024-01-02 17:39:00,371,M006,OP086,2,PLANT3,completed
PO004796,PART-008,LOT-04796,2024-01-30 05:47:00,74,M011,OP003,3,PLANT2,completed
PO004797,PART-038,LOT-04797,2024-01-06 05:16:00,364,M015,OP078,3,PLANT1,completed
PO004798,PART-022,LOT-04798,2024-01-03 22:09:00,485,M015,OP028,3,PLANT1,completed
PO004799,PART-028,LOT-04799,2024-01-07 10:17:00,370,M020,OP011,1,PLANT3,completed
