measurement_id,component_id,lot_id,feature_name,nominal_value,upper_tolerance,lower_tolerance,measured_value,measurement_timestamp,cmm_machine_id,inspector_id,result
M0004683,PART-023,LOT-04683,thickness,5,5.05,4.95,5.005,1/28/2024 11:14,CMM1,QC002,pass
M0004684,PART-022,LOT-04684,length,20,20.2,19.8,19.746,1/30/2024 4:02,CMM1,QC010,fail
M0004685,PART-033,LOT-04685,bore_diameter,50,50.4,49.6,50.169,1/24/2024 20:33,CMM1,QC008,pass
M0004686,PART-039,LOT-04686,length,20,20.2,19.8,20.019,1/10/2024 11:08,CMM1,QC015,pass
M0004687,PART-006,LOT-04687,angle,45,46,44,44.614,1/13/2024 11:24,CMM2,QC019,pass
M0004688,PART-041,LOT-04688,length,20,20.2,19.8,19.911,1/19/2024 17:04,CMM1,QC011,pass
M0004689,PART-002,LOT-04689,flatness,0,0.1,0,-0.052,1/10/2024 15:49,CMM2,QC007,fail
M0004690,PART-027,LOT-04690,thickness,5,5.05,4.95,5.011,1/20/2024 17:20,CMM1,QC016,pass
M0004691,PART-026,LOT-04691,bore_diameter,50,50.4,49.6,50.158,1/26/2024 1:25,CMM1,QC002,pass
M0004692,PART-032,LOT-04692,parallelism,0,0.1,0,0.062,1/7/2024 6:23,CMM1,QC018,pass
M0004693,PART-048,LOT-04693,parallelism,0,0.1,0,0.028,2/1/2024 12:31,CMM2,QC017,pass
M0004694,PART-006,LOT-04694,width,10,10.1,9.9,10.039,1/16/2024 3:15,CMM2,QC006,pass
M0004695,PART-002,LOT-04695,flatness,0,0.1,0,0.126,1/28/2024 7:05,CMM3,QC016,fail
M0004696,PART-032,LOT-04696,parallelism,0,0.1,0,-0.019,1/7/2024 13:06,CMM3,QC002,fail
M0004697,PART-045,LOT-04697,outer_diameter,100,100.5,99.5,99.807,1/10/2024 13:25,CMM1,QC012,pass
M0004698,PART-025,LOT-04698,length,20,20.2,19.8,20.057,1/29/2024 18:28,CMM1,QC007,pass
M0004699,PART-004,LOT-04699,width,10,10.1,9.9,10.014,1/3/2024 3:11,CMM1,QC007,pass
M0004700,PART-005,LOT-04700,parallelism,0,0.1,0,0.004,1/26/2024 6:04,CMM2,QC010,pass
M0004701,PART-020,LOT-04701,bore_diameter,50,50.4,49.6,50.052,1/25/2024 19:45,CMM3,QC006,pass
M0004702,PART-015,LOT-04702,thickness,5,5.05,4.95,5.005,1/18/2024 1:55,CMM3,QC013,pass
M0004703,PART-039,LOT-04703,thickness,5,5.05,4.95,5.021,1/9/2024 21:17,CMM1,QC006,pass
M0004704,PART-017,LOT-04704,flatness,0,0.1,0,0.043,1/12/2024 22:58,CMM3,QC012,pass
M0004705,PART-050,LOT-04705,angle,45,46,44,45.181,1/20/2024 8:00,CMM2,QC019,pass
M0004706,PART-006,LOT-04706,width,10,10.1,9.9,10.028,1/8/2024 22:16,CMM3,QC016,pass
M0004707,PART-049,LOT-04707,bore_diameter,50,50.4,49.6,50.069,1/27/2024 19:51,CMM3,QC013,pass
M0004708,PART-001,LOT-04708,outer_diameter,100,100.5,99.5,99.923,1/18/2024 10:32,CMM3,QC002,pass
M0004709,PART-023,LOT-04709,thickness,5,5.05,4.95,5.013,1/26/2024 23:05,CMM1,QC002,pass
M0004710,PART-013,LOT-04710,length,20,20.2,19.8,19.907,1/29/2024 15:27,CMM3,QC012,pass
M0004711,PART-007,LOT-04711,thickness,5,5.05,4.95,5.018,1/27/2024 22:09,CMM3,QC002,pass
M0004712,PART-028,LOT-04712,thickness,5,5.05,4.95,4.98,1/29/2024 19:21,CMM1,QC006,pass
M0004713,PART-042,LOT-04713,flatness,0,0.1,0,0.01,1/2/2024 9:26,CMM2,QC001,pass
M0004714,PART-045,LOT-04714,width,10,10.1,9.9,9.972,1/5/2024 21:21,CMM1,QC015,pass
M0004715,PART-009,LOT-04715,length,20,20.2,19.8,20.037,1/31/2024 15:55,CMM2,QC009,pass
M0004716,PART-028,LOT-04716,angle,45,46,44,44.989,1/26/2024 20:00,CMM1,QC010,pass
M0004717,PART-026,LOT-04717,angle,45,46,44,44.468,1/30/2024 7:55,CMM3,QC019,pass
M0004718,PART-012,LOT-04718,bore_diameter,50,50.4,49.6,50.056,1/21/2024 4:20,CMM2,QC008,pass
M0004719,PART-033,LOT-04719,length,20,20.2,19.8,19.961,1/3/2024 7:13,CMM2,QC016,pass
M0004720,PART-026,LOT-04720,outer_diameter,100,100.5,99.5,100.147,1/15/2024 22:50,CMM2,QC017,pass
M0004721,PART-046,LOT-04721,angle,45,46,44,45,1/26/2024 9:23,CMM3,QC006,pass
M0004722,PART-016,LOT-04722,parallelism,0,0.1,0,0.013,1/17/2024 0:19,CMM1,QC013,pass
M0004723,PART-040,LOT-04723,thickness,5,5.05,4.95,4.984,1/24/2024 16:35,CMM1,QC005,pass
M0004724,PART-039,LOT-04724,length,20,20.2,19.8,19.961,1/24/2024 4:46,CMM3,QC009,pass
M0004725,PART-036,LOT-04725,outer_diameter,100,100.5,99.5,99.924,1/18/2024 16:26,CMM2,QC013,pass
M0004726,PART-005,LOT-04726,outer_diameter,100,100.5,99.5,100.143,1/15/2024 4:44,CMM3,QC016,pass
M0004727,PART-036,LOT-04727,length,20,20.2,19.8,20.112,1/28/2024 4:28,CMM2,QC017,pass
M0004728,PART-023,LOT-04728,width,10,10.1,9.9,9.973,1/19/2024 1:03,CMM2,QC019,pass
M0004729,PART-042,LOT-04729,width,10,10.1,9.9,10.036,1/7/2024 22:40,CMM2,QC002,pass
M0004730,PART-042,LOT-04730,width,10,10.1,9.9,9.928,1/17/2024 22:22,CMM2,QC017,pass
M0004731,PART-017,LOT-04731,width,10,10.1,9.9,9.96,1/14/2024 22:39,CMM1,QC012,pass
M0004732,PART-032,LOT-04732,length,20,20.2,19.8,19.936,1/17/2024 23:50,CMM3,QC013,pass
M0004733,PART-002,LOT-04733,flatness,0,0.1,0,-0.045,1/7/2024 11:19,CMM3,QC001,fail
M0004734,PART-010,LOT-04734,parallelism,0,0.1,0,-0.053,1/17/2024 13:15,CMM2,QC008,fail
M0004735,PART-041,LOT-04735,bore_diameter,50,50.4,49.6,50.437,1/3/2024 14:27,CMM1,QC020,fail
M0004736,PART-002,LOT-04736,width,10,10.1,9.9,10.014,1/21/2024 0:32,CMM1,QC009,pass
M0004737,PART-011,LOT-04737,parallelism,0,0.1,0,-0.007,1/12/2024 23:00,CMM1,QC018,fail
M0004738,PART-008,LOT-04738,bore_diameter,50,50.4,49.6,50.051,1/30/2024 10:29,CMM2,QC003,pass
M0004739,PART-001,LOT-04739,thickness,5,5.05,4.95,5.012,1/23/2024 23:28,CMM1,QC016,pass
M0004740,PART-012,LOT-04740,thickness,5,5.05,4.95,5.004,1/18/2024 23:24,CMM2,QC019,pass
M0004741,PART-037,LOT-04741,width,10,10.1,9.9,10.022,1/23/2024 4:51,CMM1,QC014,pass
M0004742,PART-002,LOT-04742,thickness,5,5.05,4.95,4.999,1/16/2024 16:46,CMM2,QC006,pass
M0004743,PART-043,LOT-04743,parallelism,0,0.1,0,-0.04,1/30/2024 3:41,CMM1,QC020,fail
M0004744,PART-047,LOT-04744,width,10,10.1,9.9,10.035,1/20/2024 7:31,CMM1,QC013,pass
M0004745,PART-017,LOT-04745,width,10,10.1,9.9,9.98,1/18/2024 18:03,CMM1,QC016,pass
M0004746,PART-025,LOT-04746,length,20,20.2,19.8,19.938,2/1/2024 3:46,CMM1,QC020,pass
M0004747,PART-023,LOT-04747,angle,45,46,44,44.941,1/24/2024 15:32,CMM3,QC014,pass
M0004748,PART-036,LOT-04748,outer_diameter,100,100.5,99.5,99.848,1/11/2024 10:44,CMM3,QC017,pass
M0004749,PART-041,LOT-04749,bore_diameter,50,50.4,49.6,49.944,1/9/2024 17:47,CMM3,QC002,pass
M0004750,PART-026,LOT-04750,thickness,5,5.05,4.95,5.066,1/15/2024 2:22,CMM2,QC005,fail
M0004751,PART-043,LOT-04751,thickness,5,5.05,4.95,5.006,1/22/2024 20:13,CMM1,QC006,pass
M0004752,PART-033,LOT-04752,parallelism,0,0.1,0,0.012,1/29/2024 9:08,CMM1,QC013,pass
M0004753,PART-040,LOT-04753,parallelism,0,0.1,0,-0.03,1/26/2024 20:36,CMM3,QC016,fail
M0004754,PART-047,LOT-04754,length,20,20.2,19.8,19.967,1/20/2024 23:21,CMM1,QC011,pass
M0004755,PART-049,LOT-04755,angle,45,46,44,45.358,1/15/2024 17:47,CMM1,QC004,pass
M0004756,PART-012,LOT-04756,flatness,0,0.1,0,0.017,1/26/2024 18:05,CMM1,QC006,pass
M0004757,PART-001,LOT-04757,parallelism,0,0.1,0,0.069,1/3/2024 13:51,CMM1,QC013,pass
M0004758,PART-049,LOT-04758,angle,45,46,44,45.393,1/28/2024 15:11,CMM2,QC001,pass
M0004759,PART-029,LOT-04759,flatness,0,0.1,0,0.038,1/12/2024 2:14,CMM3,QC011,pass
M0004760,PART-041,LOT-04760,outer_diameter,100,100.5,99.5,99.769,1/18/2024 6:13,CMM2,QC014,pass
M0004761,PART-005,LOT-04761,bore_diameter,50,50.4,49.6,50.102,1/21/2024 1:37,CMM2,QC011,pass
M0004762,PART-003,LOT-04762,length,20,20.2,19.8,19.996,1/8/2024 1:53,CMM2,QC010,pass
M0004763,PART-012,LOT-04763,parallelism,0,0.1,0,-0.018,1/28/2024 9:12,CMM1,QC017,fail
M0004764,PART-005,LOT-04764,outer_diameter,100,100.5,99.5,100.028,1/7/2024 16:07,CMM3,QC001,pass
M0004765,PART-044,LOT-04765,parallelism,0,0.1,0,0.032,1/13/2024 12:59,CMM3,QC004,pass
M0004766,PART-049,LOT-04766,outer_diameter,100,100.5,99.5,100.083,1/17/2024 2:06,CMM2,QC012,pass
M0004767,PART-008,LOT-04767,bore_diameter,50,50.4,49.6,49.883,1/8/2024 0:21,CMM2,QC019,pass
M0004768,PART-011,LOT-04768,angle,45,46,44,45.247,1/19/2024 10:06,CMM2,QC015,pass
M0004769,PART-028,LOT-04769,flatness,0,0.1,0,-0.021,1/19/2024 6:23,CMM2,QC020,fail
M0004770,PART-004,LOT-04770,outer_diameter,100,100.5,99.5,100.036,1/26/2024 9:52,CMM2,QC014,pass
M0004771,PART-046,LOT-04771,parallelism,0,0.1,0,-0.01,1/18/2024 21:23,CMM1,QC005,fail
M0004772,PART-049,LOT-04772,width,10,10.1,9.9,9.993,1/21/2024 10:11,CMM3,QC019,pass
M0004773,PART-021,LOT-04773,angle,45,46,44,45.255,1/6/2024 0:25,CMM1,QC015,pass
M0004774,PART-023,LOT-04774,bore_diameter,50,50.4,49.6,49.861,1/15/2024 17:30,CMM3,QC009,pass
M0004775,PART-049,LOT-04775,length,20,20.2,19.8,20.13,1/20/2024 6:26,CMM2,QC005,pass
M0004776,PART-027,LOT-04776,flatness,0,0.1,0,-0.061,1/23/2024 0:40,CMM2,QC016,fail
M0004777,PART-009,LOT-04777,thickness,5,5.05,4.95,4.99,1/5/2024 15:53,CMM1,QC006,pass
M0004778,PART-047,LOT-04778,length,20,20.2,19.8,20.025,1/9/2024 1:10,CMM3,QC010,pass
M0004779,PART-028,LOT-04779,length,20,20.2,19.8,20.039,1/2/2024 13:23,CMM3,QC019,pass
M0004780,PART-042,LOT-04780,parallelism,0,0.1,0,-0.003,1/22/2024 10:51,CMM1,QC019,fail
M0004781,PART-004,LOT-04781,bore_diameter,50,50.4,49.6,49.992,1/20/2024 23:00,CMM2,QC007,pass
M0004782,PART-016,LOT-04782,outer_diameter,100,100.5,99.5,100.068,1/2/2024 4:02,CMM1,QC006,pass
M0004783,PART-005,LOT-04783,angle,45,46,44,44.923,1/22/2024 18:02,CMM3,QC011,pass
M0004784,PART-046,LOT-04784,bore_diameter,50,50.4,49.6,50.186,1/16/2024 13:22,CMM1,QC006,pass
M0004785,PART-009,LOT-04785,parallelism,0,0.1,0,0.028,1/20/2024 20:24,CMM2,QC007,pass
M0004786,PART-049,LOT-04786,angle,45,46,44,45.291,1/11/2024 8:10,CMM2,QC014,pass
M0004787,PART-034,LOT-04787,width,10,10.1,9.9,9.968,1/4/2024 15:01,CMM2,QC008,pass
M0004788,PART-042,LOT-04788,outer_diameter,100,100.5,99.5,99.987,1/8/2024 2:18,CMM3,QC003,pass
M0004789,PART-026,LOT-04789,flatness,0,0.1,0,-0.01,1/15/2024 1:15,CMM2,QC009,fail
M0004790,PART-047,LOT-04790,parallelism,0,0.1,0,-0.034,1/13/2024 15:27,CMM2,QC009,fail
M0004791,PART-050,LOT-04791,width,10,10.1,9.9,10.012,1/19/2024 13:19,CMM3,QC017,pass
M0004792,PART-005,LOT-04792,length,20,20.2,19.8,19.964,1/6/2024 6:22,CMM2,QC014,pass
M0004793,PART-019,LOT-04793,length,20,20.2,19.8,20.044,1/29/2024 23:43,CMM1,QC013,pass
M0004794,PART-013,LOT-04794,length,20,20.2,19.8,19.929,2/1/2024 3:35,CMM3,QC009,pass
M0004795,PART-006,LOT-04795,angle,45,46,44,45.573,1/4/2024 13:39,CMM1,QC006,pass
M0004796,PART-008,LOT-04796,thickness,5,5.05,4.95,4.985,1/30/2024 12:47,CMM3,QC018,pass
M0004797,PART-038,LOT-04797,flatness,0,0.1,0,0.007,1/8/2024 0:16,CMM1,QC019,pass
M0004798,PART-022,LOT-04798,outer_diameter,100,100.5,99.5,100.132,1/4/2024 9:09,CMM2,QC010,pass
M0004799,PART-028,LOT-04799,width,10,10.1,9.9,9.981,1/8/2024 5:17,CMM2,QC008,pass
M0004800,PART-033,LOT-04800,flatness,0,0.1,0,0.028,1/23/2024 18:18,CMM1,QC017,pass
M0004801,PART-036,LOT-04801,flatness,0,0.1,0,-0.041,1/12/2024 18:54,CMM2,QC015,fail
M0004802,PART-044,LOT-04802,thickness,5,5.05,4.95,5.024,1/22/2024 3:59,CMM2,QC004,pass
M0004803,PART-037,LOT-04803,flatness,0,0.1,0,0,1/25/2024 5:15,CMM2,QC008,pass
M0004804,PART-019,LOT-04804,width,10,10.1,9.9,9.98,1/16/2024 19:12,CMM2,QC008,pass
M0004805,PART-006,LOT-04805,flatness,0,0.1,0,-0.01,1/18/2024 7:35,CMM2,QC009,fail
M0004806,PART-004,LOT-04806,parallelism,0,0.1,0,-0.047,1/2/2024 10:18,CMM1,QC003,fail
M0004807,PART-025,LOT-04807,length,20,20.2,19.8,20.054,1/26/2024 1:47,CMM3,QC010,pass
M0004808,PART-014,LOT-04808,bore_diameter,50,50.4,49.6,49.922,1/16/2024 2:15,CMM3,QC015,pass
M0004809,PART-033,LOT-04809,length,20,20.2,19.8,19.95,1/20/2024 7:39,CMM2,QC005,pass
M0004810,PART-004,LOT-04810,bore_diameter,50,50.4,49.6,49.97,1/14/2024 20:18,CMM2,QC006,pass
M0004811,PART-018,LOT-04811,width,10,10.1,9.9,9.961,1/21/2024 13:44,CMM1,QC013,pass
M0004812,PART-005,LOT-04812,parallelism,0,0.1,0,0.061,1/27/2024 1:58,CMM2,QC011,pass
M0004813,PART-007,LOT-04813,flatness,0,0.1,0,-0.019,1/4/2024 7:46,CMM2,QC001,fail
M0004814,PART-012,LOT-04814,outer_diameter,100,100.5,99.5,100.139,1/4/2024 15:17,CMM3,QC012,pass
M0004815,PART-025,LOT-04815,angle,45,46,44,45.07,1/4/2024 0:39,CMM2,QC011,pass
M0004816,PART-007,LOT-04816,angle,45,46,44,44.672,1/12/2024 8:42,CMM2,QC004,pass
M0004817,PART-012,LOT-04817,flatness,0,0.1,0,0,1/4/2024 7:26,CMM1,QC018,pass
M0004818,PART-005,LOT-04818,thickness,5,5.05,4.95,4.933,1/19/2024 14:25,CMM2,QC011,fail
M0004819,PART-027,LOT-04819,thickness,5,5.05,4.95,5.013,1/2/2024 11:52,CMM3,QC002,pass
M0004820,PART-006,LOT-04820,thickness,5,5.05,4.95,4.997,1/30/2024 20:20,CMM2,QC002,pass
M0004821,PART-001,LOT-04821,angle,45,46,44,45.398,1/23/2024 6:50,CMM3,QC002,pass
M0004822,PART-032,LOT-04822,width,10,10.1,9.9,10.034,1/22/2024 4:56,CMM2,QC006,pass
M0004823,PART-009,LOT-04823,length,20,20.2,19.8,20.061,1/5/2024 5:14,CMM1,QC020,pass
M0004824,PART-001,LOT-04824,flatness,0,0.1,0,-0.015,1/22/2024 7:53,CMM2,QC007,fail
M0004825,PART-002,LOT-04825,angle,45,46,44,44.64,2/1/2024 13:34,CMM3,QC012,pass
M0004826,PART-014,LOT-04826,outer_diameter,100,100.5,99.5,99.898,1/23/2024 2:06,CMM2,QC014,pass
M0004827,PART-050,LOT-04827,width,10,10.1,9.9,10.007,1/28/2024 22:02,CMM2,QC019,pass
M0004828,PART-020,LOT-04828,length,20,20.2,19.8,20.036,1/19/2024 8:11,CMM3,QC009,pass
M0004829,PART-040,LOT-04829,width,10,10.1,9.9,9.928,1/20/2024 1:54,CMM1,QC014,pass
M0004830,PART-030,LOT-04830,flatness,0,0.1,0,0,1/21/2024 18:15,CMM1,QC003,pass
M0004831,PART-044,LOT-04831,parallelism,0,0.1,0,0.005,1/7/2024 10:03,CMM2,QC007,pass
M0004832,PART-028,LOT-04832,angle,45,46,44,44.907,1/12/2024 19:42,CMM2,QC007,pass
M0004833,PART-026,LOT-04833,thickness,5,5.05,4.95,5.022,1/18/2024 11:53,CMM2,QC019,pass
M0004834,PART-024,LOT-04834,angle,45,46,44,45.141,1/19/2024 6:59,CMM1,QC020,pass
M0004835,PART-034,LOT-04835,thickness,5,5.05,4.95,5.022,1/23/2024 8:54,CMM1,QC020,pass
M0004836,PART-014,LOT-04836,parallelism,0,0.1,0,-0.007,2/1/2024 4:44,CMM2,QC011,fail
M0004837,PART-020,LOT-04837,thickness,5,5.05,4.95,5.016,1/16/2024 1:32,CMM1,QC020,pass
M0004838,PART-014,LOT-04838,thickness,5,5.05,4.95,5.027,1/11/2024 3:33,CMM2,QC019,pass
M0004839,PART-030,LOT-04839,outer_diameter,100,100.5,99.5,100.219,1/20/2024 2:29,CMM2,QC009,pass
M0004840,PART-043,LOT-04840,thickness,5,5.05,4.95,4.982,1/5/2024 17:42,CMM3,QC013,pass
M0004841,PART-039,LOT-04841,parallelism,0,0.1,0,-0.008,1/19/2024 10:23,CMM2,QC005,fail
M0004842,PART-002,LOT-04842,angle,45,46,44,44.885,1/12/2024 11:20,CMM2,QC001,pass
M0004843,PART-025,LOT-04843,angle,45,46,44,45.163,1/29/2024 17:53,CMM3,QC016,pass
M0004844,PART-036,LOT-04844,parallelism,0,0.1,0,0.023,1/11/2024 13:40,CMM1,QC012,pass
M0004845,PART-044,LOT-04845,thickness,5,5.05,4.95,4.986,1/29/2024 14:01,CMM2,QC008,pass
M0004846,PART-006,LOT-04846,bore_diameter,50,50.4,49.6,50.009,1/18/2024 10:18,CMM2,QC019,pass
M0004847,PART-046,LOT-04847,parallelism,0,0.1,0,-0.067,1/29/2024 18:39,CMM3,QC001,fail
M0004848,PART-039,LOT-04848,bore_diameter,50,50.4,49.6,50.192,1/12/2024 20:38,CMM2,QC004,pass
M0004849,PART-048,LOT-04849,thickness,5,5.05,4.95,5.072,1/8/2024 4:32,CMM2,QC014,fail
M0004850,PART-009,LOT-04850,outer_diameter,100,100.5,99.5,99.915,1/24/2024 10:56,CMM2,QC004,pass
M0004851,PART-002,LOT-04851,outer_diameter,100,100.5,99.5,100.009,1/6/2024 7:34,CMM1,QC019,pass
M0004852,PART-026,LOT-04852,length,20,20.2,19.8,19.979,2/1/2024 5:09,CMM1,QC011,pass
M0004853,PART-040,LOT-04853,outer_diameter,100,100.5,99.5,100.191,1/25/2024 5:40,CMM3,QC001,pass
M0004854,PART-038,LOT-04854,bore_diameter,50,50.4,49.6,49.622,1/30/2024 18:58,CMM2,QC002,pass
M0004855,PART-009,LOT-04855,outer_diameter,100,100.5,99.5,99.997,1/6/2024 1:16,CMM2,QC015,pass
M0004856,PART-027,LOT-04856,thickness,5,5.05,4.95,4.998,1/17/2024 10:43,CMM1,QC020,pass
M0004857,PART-040,LOT-04857,bore_diameter,50,50.4,49.6,49.94,1/26/2024 6:51,CMM2,QC005,pass
M0004858,PART-014,LOT-04858,width,10,10.1,9.9,10.058,1/30/2024 6:08,CMM3,QC020,pass
M0004859,PART-027,LOT-04859,bore_diameter,50,50.4,49.6,49.882,1/11/2024 9:34,CMM2,QC016,pass
M0004860,PART-024,LOT-04860,thickness,5,5.05,4.95,5.013,1/18/2024 10:54,CMM2,QC010,pass
M0004861,PART-039,LOT-04861,length,20,20.2,19.8,20.024,1/15/2024 11:14,CMM1,QC007,pass
M0004862,PART-033,LOT-04862,width,10,10.1,9.9,10.042,1/5/2024 21:35,CMM3,QC018,pass
M0004863,PART-046,LOT-04863,thickness,5,5.05,4.95,4.989,1/28/2024 22:24,CMM2,QC003,pass
M0004864,PART-011,LOT-04864,bore_diameter,50,50.4,49.6,49.902,1/3/2024 21:43,CMM3,QC007,pass
M0004865,PART-028,LOT-04865,bore_diameter,50,50.4,49.6,50.146,1/24/2024 5:18,CMM1,QC007,pass
M0004866,PART-025,LOT-04866,bore_diameter,50,50.4,49.6,50.057,1/11/2024 5:16,CMM2,QC009,pass
M0004867,PART-016,LOT-04867,thickness,5,5.05,4.95,4.974,1/4/2024 13:58,CMM1,QC012,pass
M0004868,PART-003,LOT-04868,width,10,10.1,9.9,9.982,1/3/2024 19:35,CMM1,QC016,pass
M0004869,PART-011,LOT-04869,parallelism,0,0.1,0,0.013,1/30/2024 0:51,CMM1,QC007,pass
M0004870,PART-033,LOT-04870,thickness,5,5.05,4.95,5.014,1/12/2024 22:39,CMM1,QC002,pass
M0004871,PART-038,LOT-04871,parallelism,0,0.1,0,-0.023,1/27/2024 20:44,CMM1,QC004,fail
M0004872,PART-047,LOT-04872,length,20,20.2,19.8,19.806,1/11/2024 21:55,CMM3,QC001,pass
M0004873,PART-022,LOT-04873,flatness,0,0.1,0,0.017,1/7/2024 7:36,CMM1,QC008,pass
M0004874,PART-012,LOT-04874,outer_diameter,100,100.5,99.5,99.797,1/16/2024 16:26,CMM2,QC017,pass
M0004875,PART-017,LOT-04875,outer_diameter,100,100.5,99.5,99.664,1/25/2024 5:04,CMM1,QC018,pass
M0004876,PART-012,LOT-04876,bore_diameter,50,50.4,49.6,49.622,1/10/2024 4:12,CMM3,QC018,pass
M0004877,PART-015,LOT-04877,width,10,10.1,9.9,10.027,1/28/2024 12:10,CMM3,QC016,pass
M0004878,PART-014,LOT-04878,bore_diameter,50,50.4,49.6,50.017,1/26/2024 14:03,CMM3,QC012,pass
M0004879,PART-014,LOT-04879,parallelism,0,0.1,0,-0.008,1/4/2024 5:35,CMM1,QC012,fail
M0004880,PART-034,LOT-04880,flatness,0,0.1,0,0.046,1/18/2024 2:49,CMM1,QC003,pass
M0004881,PART-045,LOT-04881,width,10,10.1,9.9,10.021,1/16/2024 2:04,CMM3,QC006,pass
M0004882,PART-018,LOT-04882,flatness,0,0.1,0,0.054,1/3/2024 23:04,CMM3,QC013,pass
M0004883,PART-030,LOT-04883,length,20,20.2,19.8,19.907,1/23/2024 1:03,CMM3,QC006,pass
M0004884,PART-006,LOT-04884,width,10,10.1,9.9,9.999,1/20/2024 17:09,CMM3,QC005,pass
M0004885,PART-014,LOT-04885,bore_diameter,50,50.4,49.6,49.784,1/30/2024 13:03,CMM3,QC012,pass
M0004886,PART-045,LOT-04886,outer_diameter,100,100.5,99.5,99.962,1/7/2024 4:38,CMM3,QC002,pass
M0004887,PART-001,LOT-04887,bore_diameter,50,50.4,49.6,49.967,1/10/2024 19:53,CMM3,QC012,pass
M0004888,PART-048,LOT-04888,parallelism,0,0.1,0,0.021,1/14/2024 7:19,CMM3,QC008,pass
M0004889,PART-004,LOT-04889,angle,45,46,44,45.015,1/21/2024 9:47,CMM1,QC001,pass
M0004890,PART-021,LOT-04890,flatness,0,0.1,0,0.021,1/16/2024 7:00,CMM1,QC008,pass
M0004891,PART-020,LOT-04891,width,10,10.1,9.9,10.023,1/14/2024 15:57,CMM2,QC013,pass
M0004892,PART-018,LOT-04892,angle,45,46,44,45.718,1/10/2024 1:37,CMM2,QC018,pass
M0004893,PART-049,LOT-04893,bore_diameter,50,50.4,49.6,49.958,1/19/2024 13:47,CMM2,QC019,pass
M0004894,PART-045,LOT-04894,flatness,0,0.1,0,-0.031,1/6/2024 18:14,CMM3,QC006,fail
M0004895,PART-022,LOT-04895,width,10,10.1,9.9,10.008,1/20/2024 21:57,CMM3,QC012,pass
M0004896,PART-020,LOT-04896,angle,45,46,44,44.733,1/23/2024 13:39,CMM1,QC001,pass
M0004897,PART-005,LOT-04897,outer_diameter,100,100.5,99.5,100.247,1/11/2024 14:17,CMM3,QC012,pass
M0004898,PART-009,LOT-04898,thickness,5,5.05,4.95,4.995,1/15/2024 10:46,CMM3,QC010,pass
M0004899,PART-004,LOT-04899,parallelism,0,0.1,0,-0.019,1/24/2024 3:29,CMM2,QC009,fail
M0004900,PART-050,LOT-04900,bore_diameter,50,50.4,49.6,49.937,1/6/2024 3:06,CMM3,QC018,pass
M0004901,PART-018,LOT-04901,parallelism,0,0.1,0,0.115,1/9/2024 11:57,CMM3,QC015,fail
M0004902,PART-012,LOT-04902,parallelism,0,0.1,0,0.024,1/13/2024 15:10,CMM1,QC005,pass
M0004903,PART-043,LOT-04903,angle,45,46,44,44.947,1/22/2024 5:29,CMM3,QC020,pass
M0004904,PART-015,LOT-04904,width,10,10.1,9.9,9.979,1/11/2024 14:05,CMM1,QC006,pass
M0004905,PART-005,LOT-04905,bore_diameter,50,50.4,49.6,50.222,1/29/2024 16:47,CMM3,QC002,pass
M0004906,PART-002,LOT-04906,width,10,10.1,9.9,9.971,1/29/2024 14:25,CMM3,QC003,pass
M0004907,PART-041,LOT-04907,bore_diameter,50,50.4,49.6,50.005,1/9/2024 18:31,CMM3,QC015,pass
M0004908,PART-033,LOT-04908,length,20,20.2,19.8,20.043,1/10/2024 17:09,CMM2,QC012,pass
M0004909,PART-044,LOT-04909,outer_diameter,100,100.5,99.5,99.728,1/25/2024 2:07,CMM2,QC002,pass
M0004910,PART-031,LOT-04910,bore_diameter,50,50.4,49.6,50.064,1/19/2024 11:09,CMM2,QC007,pass
M0004911,PART-017,LOT-04911,width,10,10.1,9.9,9.965,1/3/2024 3:43,CMM1,QC012,pass
M0004912,PART-012,LOT-04912,outer_diameter,100,100.5,99.5,100.137,1/15/2024 1:30,CMM2,QC018,pass
M0004913,PART-009,LOT-04913,length,20,20.2,19.8,19.936,1/26/2024 15:38,CMM2,QC010,pass
M0004914,PART-022,LOT-04914,flatness,0,0.1,0,0.023,1/2/2024 12:42,CMM1,QC010,pass
M0004915,PART-034,LOT-04915,angle,45,46,44,45.369,1/31/2024 3:48,CMM2,QC018,pass
M0004916,PART-001,LOT-04916,length,20,20.2,19.8,20.057,1/13/2024 6:41,CMM2,QC012,pass
M0004917,PART-014,LOT-04917,flatness,0,0.1,0,0.008,1/17/2024 5:29,CMM1,QC020,pass
M0004918,PART-017,LOT-04918,angle,45,46,44,44.923,1/21/2024 22:09,CMM3,QC019,pass
M0004919,PART-049,LOT-04919,thickness,5,5.05,4.95,4.99,1/28/2024 2:31,CMM2,QC016,pass
M0004920,PART-033,LOT-04920,angle,45,46,44,45.49,1/23/2024 17:20,CMM2,QC014,pass
M0004921,PART-042,LOT-04921,width,10,10.1,9.9,9.977,1/21/2024 7:03,CMM3,QC006,pass
M0004922,PART-038,LOT-04922,angle,45,46,44,44.654,1/26/2024 6:36,CMM3,QC012,pass
M0004923,PART-045,LOT-04923,flatness,0,0.1,0,0.022,1/7/2024 3:19,CMM2,QC014,pass
M0004924,PART-017,LOT-04924,angle,45,46,44,44.735,1/30/2024 2:32,CMM3,QC016,pass
M0004925,PART-014,LOT-04925,parallelism,0,0.1,0,-0.032,1/25/2024 15:54,CMM1,QC018,fail
